"","Time","SSC-H","SSC-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","LIVE DEAD Blue-A","BUV805-A","Spark Blue 550-A","Super Bright 436-A","Pacific Orange-A","BUV395-A","BV510-A","PE-Cy7-A","cFluor YG584-A","BV570-A","BUV496-A","PE-Fire 810-A","APC-Fire 810-A","BV480-A","BUV737-A","BV605-A","BV711-A","BV785-A","PerCP-Cy5.5-A","PE-Cy5-A","Alexa Fluor 700-A","BUV563-A","PerCP-eFluor 710-A","PE-A","BV421-A","APC-A","Alexa Fluor 647-A","Alexa Fluor 488-A","Alexa Fluor 594-A","CF405M-A","CF750-A","AF-A"
"261",345906,389872,529730.125,834192,1250047.75,275830,372402.90625,3.98591995239258,19303.685546875,4.76865148544312,1.15189409255981,2.95146512985229,-0.0569081008434296,0.865635812282562,5.4577374458313,-2.54946970939636,-7.49577760696411,3.19652462005615,5.30701208114624,10.3155431747437,0.723087310791016,41622.1015625,131031.359375,9831.5087890625,824.869018554688,12497.38671875,112081.0859375,-9.77017498016357,13.5162858963013,5.24754285812378,1.81909286975861,4985.7119140625,11.0590267181396,4.30768156051636,2.56912326812744,-3.88469839096069,7.90331125259399,3.9597532749176,-3614.47314453125
"262",346529,221582,286889.0625,531659,701174.625,118105,156325.65625,2.70404767990112,2549.71215820312,3.13193321228027,2.2165105342865,2.02912402153015,0.167782038450241,0.930724501609802,3.98166084289551,-0.681914210319519,-5.73858737945557,3.56471538543701,1.12021136283875,-7.71084880828857,-0.0210909452289343,781.04248046875,12441.548828125,-1601.53405761719,1139.82495117188,6567.9521484375,19455.6796875,8.13197898864746,12.6677703857422,4.4308910369873,0.430006504058838,81.8228912353516,10.1150121688843,4.13066864013672,1.71892082691193,3.2522189617157,6.8750958442688,3.21643257141113,1205.7724609375
"263",350327,299883,402029.90625,483987,713881.5,207653,280071.6875,4.02379417419434,9459.8671875,4.43123006820679,-0.320249944925308,2.85321998596191,-0.35857629776001,0.703733265399933,3.43990707397461,-2.12363934516907,-6.95681047439575,3.10174536705017,5.5729398727417,9.57045841217041,0.941174924373627,74753.140625,46588.33984375,4288.1220703125,1513.30212402344,13931.3134765625,25156.357421875,-10.4977598190308,12.7204370498657,-2.52671575546265,1.84829545021057,8973.1572265625,9.54696655273438,5.44247102737427,2.46281456947327,-0.68188464641571,7.0600438117981,1.02542161941528,-9997.7109375
"264",350452,256305,328053.875,822158,1183034.875,165224,211874.859375,4.11111927032471,3037.4580078125,4.84133386611938,2.9423520565033,2.42679572105408,1.6789345741272,0.800202667713165,1.0291223526001,-0.574164986610413,-7.00499296188354,3.76197504997253,2.4141161441803,7.50273275375366,0.330826044082642,1496.67834472656,14172.2607421875,-81.1801147460938,-25.4887237548828,13040.1796875,8941.966796875,7.63408041000366,12.0747880935669,4.15993070602417,0.60491818189621,449.306640625,10.0163660049438,4.77030658721924,1.75867521762848,3.13602757453918,7.32859945297241,3.5277624130249,-12995.833984375
"265",353485,281730,330397.21875,808726,1084896.75,252211,285095.8125,-2.66437029838562,24464.931640625,4.52278423309326,1.85301983356476,2.44082450866699,-0.326075106859207,0.947789669036865,4.31807804107666,-1.63973689079285,-7.24778509140015,3.78546571731567,4.72140407562256,-8.04088687896729,0.126190185546875,28508.84375,47733.10546875,3548.35302734375,-398.995422363281,1076.83654785156,55734.17578125,-9.589599609375,13.0333700180054,5.45156049728394,1.25838315486908,2764.16650390625,10.4668617248535,5.16766405105591,2.16660475730896,1.99636816978455,-7.5468053817749,4.01661205291748,4721.7578125
"266",354321,264815,345286.84375,876501,1179146.5,197105,255542.25,4.28876113891602,27049.6796875,5.14919710159302,2.37818050384521,2.93582630157471,4.72520875930786,1.02833092212677,3.3109757900238,-1.69018483161926,-7.3347053527832,4.40765619277954,4.1775336265564,8.90277671813965,0.399073302745819,9045.5361328125,101187.0703125,3626.1787109375,198.346435546875,18841.294921875,45790.875,-9.40195846557617,13.0392770767212,4.68697500228882,1.08748543262482,3204.97045898438,10.4692497253418,5.32610893249512,2.26614141464233,-1.94763255119324,8.70890331268311,3.51152348518372,-24206.037109375
"267",355386,308287,406386.78125,741015,1062951.25,228796,296811.8125,3.22413682937622,1522.53466796875,4.49299240112305,4.27918863296509,3.15033674240112,1.36622178554535,1.34844541549683,6.08844900131226,-0.138977691531181,-6.66701555252075,4.88431358337402,5.13038110733032,13.0734739303589,1.59019219875336,24925.048828125,11770.666015625,3865.74536132812,-101.2392578125,-3645.7646484375,161686.5,-9.97427654266357,13.1382999420166,5.89090442657471,1.41100704669952,-2876.61083984375,11.1742534637451,4.08329582214355,2.65061688423157,2.25135850906372,-9.18417453765869,3.76148915290833,-2074.58203125
"268",356854,300336,378628.96875,872926,1153808,206834,265466.0625,4.14624691009521,4856.0322265625,4.84494209289551,2.25450444221497,3.08249759674072,-0.243130341172218,1.22708284854889,4.73703098297119,-1.27160096168518,5.10821723937988,-3.21950340270996,4.86006259918213,10.4847288131714,0.325719177722931,46742.08203125,37764.83203125,4199.91796875,585.546325683594,5417.39013671875,21199.8203125,-9.71513366699219,13.6066875457764,1.94640016555786,1.5073653459549,2415.36328125,10.4456081390381,5.18366289138794,2.68148040771484,3.03823328018188,8.93378353118896,-2.51898813247681,-18802.939453125
"269",358007,359506,476225.71875,713406,1044275.6875,245379,325835.84375,4.11281728744507,-1085.03466796875,4.76938819885254,3.9823944568634,2.70847296714783,-0.225327119231224,1.25869262218475,7.72461175918579,-1.54138672351837,7.23164892196655,6.67504501342773,4.39202451705933,13.0884189605713,1.75210475921631,46604.94921875,30085.607421875,6285.22412109375,1043.66430664062,6402.03564453125,56228.23828125,-10.4478931427002,12.6091585159302,5.46612691879272,1.09463798999786,2972.87524414062,11.1476202011108,5.20966720581055,2.5993959903717,-2.18097543716431,-9.42823696136475,3.09417271614075,-4317.92626953125
"270",360950,224364,297057.40625,764519,1031153.625,161271,222060.640625,-2.3435583114624,909.955261230469,5.08593702316284,2.53793454170227,2.91374659538269,3.61731004714966,1.06265342235565,4.27717161178589,-1.27430891990662,7.10394954681396,3.03196740150452,2.1086106300354,11.074366569519,0.0531048662960529,285.219970703125,13387.9677734375,919.730346679688,575.005126953125,-1334.43701171875,28616.638671875,-8.73531436920166,11.7804079055786,4.55677270889282,1.03951585292816,889.26904296875,9.75613021850586,4.91429567337036,1.99651110172272,-0.755936503410339,7.96086406707764,4.04027843475342,-12532.0322265625
"271",361185,142767,164579.453125,701783,921673.1875,114451,128070.640625,3.29874968528748,44210.4296875,3.81749725341797,-3.30938410758972,1.99666917324066,3.99859309196472,1.28298914432526,-0.670888960361481,-0.880860865116119,-4.91894006729126,3.40993237495422,1.41792333126068,6.72157859802246,0.0414799973368645,-34.3345336914062,21822.65234375,246.32780456543,808.672424316406,6485.76123046875,1242.37219238281,7.67576265335083,12.3212604522705,-4.48250770568848,0.399238258600235,2380.10424804688,10.0193109512329,4.51948308944702,1.87404894828796,3.27389121055603,8.54571533203125,3.2455198764801,-5423.9404296875
"272",361281,246819,345942.25,652217,1032761.0625,191330,269717.1875,2.79814505577087,2370.06469726562,5.03590250015259,3.0211386680603,2.72138094902039,-0.420192569494247,0.630799889564514,6.36602544784546,-2.37490034103394,4.94649314880371,3.8742082118988,5.02999973297119,11.6647367477417,0.36945053935051,1510.47619628906,113376.9453125,-2897.0849609375,697.242065429688,4185.6357421875,66242.03125,-9.51415061950684,13.2401332855225,6.11374568939209,1.33159899711609,1559.72033691406,10.7281856536865,4.84393930435181,2.2157416343689,-3.0641233921051,-7.8453164100647,3.73716688156128,-5286.51025390625
"273",363691,325267,527059.6875,518261,900746.75,221438,379331,3.60713720321655,1014.35241699219,4.25059032440186,3.93359875679016,2.43835043907166,-0.36955514550209,0.415659934282303,6.53291416168213,-1.15730094909668,3.74217963218689,2.72781944274902,4.62067985534668,9.85999584197998,1.88208150863647,47755.20703125,45115.734375,6132.712890625,2723.62841796875,1430.10791015625,57276.046875,-10.2955694198608,13.3671455383301,5.51844024658203,1.72898578643799,176.764236450195,12.4404649734497,5.2109546661377,2.23242235183716,-3.07048058509827,-9.46797657012939,3.89103436470032,3124.87548828125
"274",365962,624069,783511,576754,884973.0625,445285,556747.1875,4.294837474823,2023.568359375,3.88072419166565,-2.43608236312866,2.65446281433105,1.45446968078613,0.348569214344025,5.97222852706909,-1.67423284053802,7.23478651046753,4.58293199539185,5.08659172058105,9.81779098510742,0.384188145399094,18982.0546875,85778.5625,10195.7421875,624.83544921875,13194.015625,54643.9609375,9.45632266998291,14.0950183868408,4.44288778305054,1.26906490325928,3916.86889648438,11.1840028762817,5.36934852600098,2.53313279151917,-3.14072966575623,8.46417999267578,3.84257006645203,274.710205078125
"275",370027,278777,400950.59375,600817,1002461.25,190813,290643.15625,3.15375113487244,3307.50634765625,4.1108980178833,2.37975144386292,2.50647783279419,-0.217958584427834,0.397682338953018,4.62241411209106,-0.739514946937561,6.28874254226685,2.42646479606628,4.57960176467896,10.29660987854,0.0414927005767822,39576.23046875,21163.7421875,587.268432617188,11090.3212890625,-427.64990234375,43805.30859375,-9.74088287353516,13.4505491256714,5.03609943389893,1.47567760944366,1116.42065429688,10.8975229263306,5.47347164154053,2.38325595855713,3.27800178527832,5.08717679977417,2.36501407623291,6154.296875
"276",370766,200383,308773.0625,555645,902325.875,131517,194141.9375,4.75305271148682,67671.515625,4.48158740997314,2.43617939949036,2.76327753067017,3.60207200050354,0.725998401641846,3.18686103820801,-1.51545441150665,-7.49114322662354,3.39130115509033,4.36179828643799,8.27403831481934,0.182317599654198,3894.47485351562,64137.0234375,1919.85766601562,1499.84973144531,10848.8701171875,11549.3388671875,-9.21675968170166,12.9789476394653,4.67577075958252,1.56013441085815,3573.63354492188,10.8980121612549,5.30645751953125,2.56415033340454,2.66001772880554,8.45134162902832,-2.07274150848389,-9211.6123046875
"277",372625,196216,228453.140625,1079557,1349724.875,157249,181305.953125,2.72689533233643,1795.39184570312,3.9176332950592,1.14478147029877,2.0371208190918,0.869906008243561,0.85459578037262,1.64410889148712,-0.722483217716217,-6.57004880905151,3.99130392074585,1.20041108131409,8.96165752410889,0.140626549720764,1459.81945800781,10784.080078125,-560.950073242188,781.989501953125,5936.5380859375,26211.24609375,-7.88812923431396,12.3518886566162,3.88230013847351,0.48355421423912,215.455535888672,10.1672716140747,4.56711196899414,1.85117101669312,2.41012334823608,6.65989065170288,3.22488760948181,-972.853454589844
"278",373245,255128,395318.65625,499139,759234.25,203271,326621.375,3.63354015350342,3888.82421875,4.41738843917847,3.6245641708374,2.75858235359192,-0.548020958900452,0.632514119148254,5.6738395690918,-1.36341845989227,-5.41947031021118,4.03833723068237,4.88013792037964,11.5116882324219,1.34723556041718,67695.109375,46690.34375,6616.8896484375,-960.27587890625,4671.85009765625,80101.5625,-10.1960248947144,13.5835647583008,4.66948223114014,1.13742828369141,792.48095703125,10.6875085830688,5.17964458465576,2.70709943771362,2.44840884208679,-6.21020984649658,-3.42534589767456,-5280.57373046875
"279",373866,300946,417353.625,586624,785634.875,202653,288865.4375,3.71545338630676,598.620727539062,5.06713819503784,4.07696008682251,2.74578166007996,-0.0635847449302673,1.21027004718781,6.22593116760254,-0.376390010118484,-7.12241363525391,3.49065399169922,4.08677053451538,11.0698719024658,1.41794300079346,27215.3359375,18686.62890625,4237.8916015625,851.598266601562,1229.88195800781,76662.9296875,-9.88067150115967,13.271785736084,4.1316351890564,0.479174435138702,-1058.05041503906,10.5094680786133,5.10713672637939,2.52401828765869,2.88019919395447,-8.35489368438721,3.2562563419342,-12390.4267578125
"280",374820,210057,262975.90625,732086,1037016.875,137024,169344.640625,2.8694269657135,142.757019042969,3.95602416992188,2.6045618057251,1.92993199825287,-0.216925412416458,0.473117172718048,-2.73006939888,-2.16819834709167,-6.37800455093384,3.79677724838257,4.42890405654907,-8.84760475158691,0.211638242006302,33809.3125,55060.01171875,-1988.44580078125,890.234802246094,5381.96533203125,6084.677734375,-9.45167446136475,12.1074314117432,4.57231330871582,2.04969358444214,2841.41186523438,11.9689435958862,4.42254161834717,2.85235190391541,3.82322835922241,-7.34976625442505,2.73982501029968,2162.71337890625
"281",374865,217189,267088.09375,703351,875228.625,137984,171158.734375,3.69458794593811,1268.00512695312,3.35572600364685,2.00216245651245,2.11215734481812,1.56806206703186,1.19583117961884,4.8443751335144,-1.31409442424774,-7.23674297332764,3.60572600364685,1.27412509918213,-6.61762285232544,0.137876406311989,1471.29797363281,2795.53393554688,3565.95288085938,709.716064453125,9625.009765625,39239.3359375,8.65126514434814,13.1249980926514,-3.54453563690186,0.932624459266663,376.415740966797,10.3649530410767,4.71831035614014,2.39310765266418,3.02553963661194,8.07408428192139,3.65359497070312,-2539.080078125
"282",377275,286300,393087.75,706750,1057944.375,186093,259547.125,-2.53664755821228,893.26416015625,3.70073413848877,3.97511172294617,2.52391815185547,-0.187682271003723,0.719748795032501,7.04468631744385,-1.87646460533142,-6.70674276351929,2.73091411590576,4.60230493545532,11.3313465118408,1.79115808010101,8073.560546875,30359.009765625,-1592.36047363281,1638.306640625,3604.8896484375,62841.57421875,-9.86080455780029,13.6151971817017,5.45123052597046,2.20526933670044,8996.681640625,11.8326845169067,4.97792768478394,1.08580577373505,3.00480222702026,-9.31300640106201,4.31030416488647,11765.640625
"283",377488,200367,255756.9375,601891,782701.125,112603,140508.90625,4.0318717956543,1609.2138671875,4.66153192520142,3.47517704963684,2.6136200428009,3.23615479469299,0.742183327674866,6.98974561691284,-1.8878321647644,-6.57722330093384,4.38510608673096,2.3538179397583,8.74721336364746,0.254437655210495,804.07958984375,87250.546875,406.220581054688,747.696594238281,2682.18359375,11951.115234375,6.72070646286011,13.2251052856445,4.65280485153198,1.33247220516205,-1039.92028808594,10.0886287689209,5.15505027770996,2.98807215690613,1.59653913974762,7.85633277893066,0.97394847869873,-11833.080078125
"284",377621,407693,552994.8125,633753,1001938.0625,249824,346918.21875,4.43053245544434,8821.25,4.59157752990723,4.59419012069702,3.00102496147156,-0.279231131076813,1.0428215265274,5.80470323562622,-2.22861838340759,-7.35956954956055,3.23932003974915,5.20682573318481,7.84295415878296,2.26003503799438,57929.85546875,96492.6875,641.765808105469,3741.4052734375,11698.7822265625,100005.0390625,-9.59624576568604,13.267578125,-4.04537916183472,2.28235745429993,21466.669921875,11.875659942627,4.81133604049683,3.26604771614075,3.02422404289246,-9.44382667541504,-4.28811979293823,-15333.5576171875
"285",378917,299249,392837.78125,775495,1143196.875,208536,268660.84375,3.86819672584534,5934.9091796875,4.07467222213745,2.9208676815033,2.51098561286926,-0.310966640710831,0.684093117713928,5.18740797042847,-2.10041379928589,6.76975154876709,1.10900557041168,4.96114015579224,10.3570575714111,0.0705659762024879,27176.3984375,63072.71484375,5353.7216796875,-321.633850097656,5661.1064453125,42139.17578125,-9.4229097366333,12.8474960327148,5.20780897140503,1.72573983669281,1637.04174804688,10.4807615280151,5.19337511062622,2.59275007247925,2.68400096893311,8.14407539367676,-1.33483064174652,-6392.5595703125
"286",379578,120433,204455.65625,740269,1108351.25,89600,144130.890625,3.51529741287231,1173.59350585938,4.32239627838135,3.25913691520691,2.42044186592102,-0.0863623097538948,0.556787014007568,6.4715690612793,-0.947956562042236,-7.03153848648071,3.76379346847534,3.12730312347412,11.4155855178833,1.04076218605042,524.982543945312,6572.81640625,-714.851013183594,23609.7265625,3708.76611328125,25801.8671875,-8.28750038146973,12.5895042419434,4.82467555999756,0.736541330814362,-84.6600189208984,10.4057817459106,4.46072769165039,2.03230404853821,2.87280440330505,-7.83413171768188,3.45221948623657,-3409.52758789062
"287",390475,276410,356348.96875,649997,870252.0625,164721,213881.953125,4.162428855896,32485.041015625,4.74452686309814,3.33187174797058,3.10632681846619,2.08319401741028,1.24077498912811,4.4920802116394,-2.27714943885803,-7.47870922088623,3.95348453521729,4.14577627182007,10.2343120574951,0.376334667205811,11850.5185546875,115293.9140625,-646.112182617188,588.061401367188,9637.470703125,50151.0703125,-8.85347843170166,13.6293144226074,-3.90662336349487,1.53506791591644,866.716796875,10.892728805542,4.96886444091797,2.73740816116333,-0.0794851556420326,7.68607234954834,2.96531653404236,-12566.2255859375
"288",390628,390801,542048.5625,480034,723299.4375,304430,431646.9375,-0.250535190105438,557.79931640625,4.42915773391724,-2.45638155937195,2.11441373825073,-0.696240842342377,0.624034821987152,4.85003185272217,-2.09916400909424,-6.29137659072876,3.35604882240295,5.19123411178589,6.44836473464966,0.59852659702301,78786.5703125,49855.07421875,2001.68737792969,-644.706298828125,5096.87939453125,96868.6484375,-10.6010007858276,13.3142719268799,6.06394481658936,1.18923199176788,4906.6455078125,10.6975622177124,5.70049715042114,2.24137544631958,-1.09295904636383,-8.94229316711426,4.54141616821289,15624.04296875
"289",392011,219589,287379.3125,571303,776062.5,165830,217270.25,-0.352648466825485,24194.744140625,4.20315027236938,-2.27337408065796,2.55813431739807,-0.118466071784496,0.821141004562378,5.78602457046509,-2.4918041229248,-6.44868659973145,3.2111279964447,4.92452144622803,9.84949588775635,0.94254606962204,11617.0498046875,108385.0234375,-2767.96240234375,2224.626953125,7863.52392578125,52951.6640625,-9.67741203308105,12.3637409210205,5.89540433883667,1.29827904701233,6070.04296875,11.1931476593018,5.41533946990967,2.69222092628479,-3.82192778587341,-8.14428615570068,4.65359401702881,4800.244140625
"290",392844,238580,349828.71875,533119,790328.3125,178423,263617.125,-1.95798659324646,3035.55078125,4.47995710372925,1.68952667713165,2.8059093952179,1.2995240688324,1.19798564910889,6.23377561569214,-1.37866795063019,4.58467149734497,3.74542498588562,5.0016040802002,12.3852252960205,1.28474545478821,20868.5703125,21363.0078125,-418.292053222656,38052.7890625,-2817.14233398438,144347.921875,-9.98521995544434,12.4750699996948,6.07334995269775,1.23659181594849,587.317687988281,10.6862268447876,4.50797128677368,2.46772718429565,1.5850510597229,-8.86869049072266,4.87804222106934,6563.50146484375
"291",393916,323502,425767.6875,719226,978656.5625,182789,246415.828125,4.2445592880249,1784.1640625,4.28460836410522,4.29070043563843,2.3954713344574,-0.278698116540909,0.73818165063858,6.1684684753418,-2.09291791915894,-7.523268699646,4.41067790985107,4.46858930587769,12.2192630767822,2.15963339805603,52014.0859375,49508.66015625,28263.779296875,-2172.2685546875,2669.38842773438,59280.765625,-10.6462364196777,13.6685905456543,5.39280796051025,1.90103280544281,1124.58715820312,10.3276567459106,5.53173351287842,3.20845484733582,2.30419588088989,-9.17226409912109,3.47210741043091,-7923.1513671875
"292",396837,435198,566813,744032,1130669.5,354386,462986.84375,3.57917165756226,9214.1494140625,4.5153636932373,2.85424900054932,2.84504222869873,-0.515069305896759,0.359168499708176,4.73202037811279,-2.49853038787842,-7.044358253479,2.93547701835632,5.35652446746826,11.2117300033569,0.0888711884617805,25222.8984375,120442.8984375,-818.446472167969,-257.515502929688,12877.4912109375,51639.64453125,-8.54672622680664,13.0708065032959,5.76434183120728,1.87689578533173,4439.0078125,11.1011667251587,5.43837451934814,2.82409167289734,-3.84618282318115,-8.38559627532959,4.49271297454834,4527.0927734375
"293",399428,196741,265973.90625,728209,1030969.0625,145989,194502.21875,0.340981930494308,25125.59765625,4.46657371520996,-1.655238032341,2.61479568481445,3.41166853904724,0.886671543121338,3.97407960891724,-2.02145457267761,-6.67891502380371,2.32529091835022,3.50421762466431,9.68106460571289,-0.0144256558269262,3616.13598632812,65608.1953125,-1040.33984375,649.9921875,6013.498046875,33594.44921875,7.150390625,13.340274810791,4.11327934265137,0.962735593318939,1944.24890136719,10.5757236480713,4.85565567016602,2.33450818061829,2.4047384262085,6.90571355819702,-3.46851849555969,1897.37060546875
"294",403028,324658,452466,668579,994242.25,247177,346782.3125,2.44963669776917,5689.84765625,4.38970232009888,1.95345818996429,2.24489641189575,-0.400221735239029,0.565751433372498,5.84975481033325,-1.89168453216553,-6.69146728515625,-3.11686944961548,5.48645067214966,-9.42742443084717,0.862879812717438,68413.03125,33938.1640625,12880.3251953125,-927.102905273438,8703.6630859375,40785.703125,-10.0962238311768,13.2865400314331,5.20566129684448,1.44569718837738,7055.025390625,9.4288272857666,5.2416353225708,2.04758358001709,-3.37074017524719,-8.58748531341553,0.455353766679764,6962.2392578125
"295",403085,252621,305832.21875,538128,678582.5625,154724,187603.328125,4.02066326141357,4743.7158203125,4.46524477005005,-2.45227360725403,2.35634922981262,0.257813096046448,1.17956399917603,4.03712272644043,-1.18986320495605,-7.07238483428955,1.2438178062439,4.89670419692993,9.75026416778564,0.119055956602097,28284.970703125,23284.708984375,3553.0673828125,1341.55615234375,4245.6220703125,21789.630859375,-9.38938522338867,12.4719257354736,-4.59528732299805,1.6035498380661,5576.00390625,11.4162302017212,5.01762723922729,2.65226054191589,3.54439854621887,9.22393417358398,-3.67258667945862,-19204.9921875
"296",404836,325294,465803.4375,754200,1146278.125,229624,325396,4.68159341812134,6429.005859375,3.79049468040466,1.18361949920654,2.18257617950439,-0.572600185871124,0.661143720149994,4.76721239089966,-2.28349685668945,8.20800304412842,-4.10276412963867,5.60353803634644,10.8405675888062,-0.140537932515144,9216.46875,52175.9609375,-568.704406738281,294.564331054688,12346.4091796875,26440.984375,-8.5616512298584,14.3192653656006,5.36912155151367,1.99061548709869,2705.90258789062,12.0582065582275,5.51653957366943,2.75271153450012,-2.27158284187317,9.3499698638916,4.42019367218018,907.471801757812
"297",406762,273185,363969.375,662878,931969.125,181776,237060.265625,3.99353694915771,3670.88720703125,2.82488560676575,2.99453997612,2.79515051841736,-0.230693817138672,2.24124836921692,4.74134254455566,-2.0291166305542,7.27382183074951,5.71323156356812,5.1530613899231,9.19866943359375,0.461155652999878,32015.564453125,23766.439453125,6102.3193359375,237.584594726562,13696.2177734375,90592.796875,-8.90754127502441,13.2911415100098,-4.35904788970947,1.74926197528839,-294.71728515625,10.8763046264648,4.12459087371826,2.43293952941895,2.15320920944214,5.37376737594604,3.52540946006775,-971.470825195312
"298",408144,415943,532939.5,684595,942523.75,281895,368457.9375,4.72811460494995,2818.98388671875,4.49402189254761,-1.58477556705475,3.0123553276062,0.059305589646101,0.592081248760223,5.11437129974365,-2.1972713470459,-7.02831602096558,3.99948740005493,4.67488813400269,9.63235569000244,0.4290551841259,32889.6171875,85697.9375,17249.072265625,-1349.38293457031,12768.3623046875,14134.5712890625,-9.37292766571045,12.5564575195312,4.26880788803101,1.46669590473175,9929.099609375,9.85719680786133,5.41585540771484,2.89813995361328,2.90636682510376,9.13539791107178,3.02530550956726,-16916.052734375
"299",409765,123059,160827.28125,547291,738892.75,90294,121555.3203125,2.14018273353577,803.591003417969,4.07638359069824,3.17415261268616,2.21917605400085,0.380772650241852,0.966288447380066,4.42121696472168,-0.225212901830673,-7.46830081939697,4.15984153747559,1.72476315498352,6.98387670516968,0.42927873134613,695.254455566406,14923.30859375,207.870376586914,-141.064254760742,1236.30419921875,12809.8232421875,-8.49503326416016,11.5084838867188,3.44626355171204,0.974327445030212,-1074.38891601562,6.64408349990845,4.61059617996216,1.90131294727325,2.79271221160889,7.05304574966431,3.59267115592957,-1678.81604003906
"300",410732,319450,427758.90625,463071,624352.25,249186,322779.625,2.28405427932739,-826.644287109375,4.09278154373169,-1.73614895343781,2.57565975189209,-0.322401016950607,0.750528991222382,5.7254467010498,-1.82579433917999,-6.24021911621094,3.32109403610229,4.91922950744629,9.70090007781982,0.708682835102081,74854.6640625,34562.8359375,14486.087890625,-1183.71606445312,3008.15283203125,50555.921875,-10.1355743408203,13.7125425338745,5.0123176574707,1.12547159194946,2001.99584960938,10.9986410140991,4.87336444854736,2.67444324493408,2.8485426902771,8.69318962097168,3.42578101158142,3222.68896484375
"301",411034,352675,441121.21875,941971,1363432.5,216437,266223.53125,4.77155160903931,239927.140625,4.69389152526855,-1.49619626998901,2.85710334777832,0.800781786441803,1.73437285423279,4.80114364624023,-1.74812829494476,-4.92040109634399,2.23764300346375,4.94410181045532,-8.07083129882812,0.0599027685821056,2538.0498046875,93318.390625,-1134.38977050781,2948.13354492188,6689.46240234375,75702.4921875,7.85462379455566,13.3916692733765,4.947669506073,1.77320396900177,4260.11962890625,11.0937414169312,4.8394455909729,2.69704723358154,2.72859644889832,8.99867248535156,-4.5687575340271,-12757.0244140625
"302",412889,243646,321227.34375,944501,1316789,144295,204135.78125,3.84429502487183,8757.138671875,4.25723648071289,-2.06695222854614,2.61007189750671,-0.0458304099738598,0.748505830764771,6.01967334747314,-1.42074382305145,-5.27416276931763,3.43099427223206,5.0217022895813,-9.26982688903809,0.170744135975838,13431.130859375,52412.265625,8058.49169921875,-2133.5146484375,9578.478515625,65055.6484375,-8.85405826568604,13.1122426986694,4.95106792449951,1.5714955329895,8031.4072265625,10.3938655853271,5.42224884033203,2.79043173789978,-1.81576669216156,8.4231424331665,3.92320418357849,-6974.48876953125
"303",414178,257734,320218.875,577340,804508.3125,168557,202415.3125,4.01833581924438,27411.279296875,4.33814716339111,3.36018300056458,2.68919491767883,-0.125853106379509,0.892523467540741,4.28540086746216,-1.82198715209961,-7.57901430130005,4.12053060531616,5.47845697402954,-7.24103355407715,0.492041409015656,30098.828125,65575.9375,6372.509765625,-203.440185546875,10979.634765625,48910.0234375,7.16129398345947,13.0471906661987,-4.95397424697876,1.91785669326782,2126.435546875,11.1775798797607,3.89135670661926,2.51234126091003,1.40957725048065,8.26132106781006,-3.76039910316467,-14735.0126953125
"304",416018,243161,344086.34375,339067,475458.96875,201641,286830.0625,2.4690887928009,-219.469482421875,4.38366603851318,3.63368988037109,2.46471333503723,-0.221648082137108,0.352425634860992,5.39139747619629,-2.33922648429871,-5.90381669998169,4.02231931686401,5.07723331451416,-9.34383487701416,1.20549404621124,35935.66796875,43527.1875,1836.53332519531,-2078.5458984375,1119.76538085938,56904,-10.6025867462158,13.4367828369141,6.41939258575439,1.60017108917236,5502.82861328125,10.546947479248,5.34577703475952,1.8630542755127,-1.47713088989258,-8.91596412658691,4.67251682281494,5691.15625
"305",417298,237650,312908.34375,690190,960474.5,179531,242187.703125,4.50793981552124,1505.02001953125,4.71011114120483,3.47297143936157,2.78696799278259,-0.302710771560669,0.490935474634171,6.31951999664307,-0.797593355178833,7.83846521377563,4.39338684082031,5.06266164779663,11.3470706939697,1.36342775821686,4454.71142578125,12407.5166015625,-652.921875,33397.55078125,10281.2353515625,48267.44140625,-9.16339778900146,13.7556467056274,5.15012645721436,0.967512011528015,-777.969970703125,10.0261678695679,4.97351169586182,1.76180136203766,-2.79795861244202,-6.77867889404297,3.25295615196228,-4801.1083984375
"306",418510,262916,358951,647260,1044559.6875,223796,300500.78125,2.48817610740662,14575.9560546875,4.64486694335938,2.44190716743469,2.69061064720154,-0.503101825714111,1.00552201271057,3.14638304710388,-2.38816571235657,-7.20357990264893,3.36821293830872,5.73543119430542,-9.64237880706787,-0.0847547426819801,34664.875,60336.60546875,-1170.05126953125,1072.30139160156,2226.13671875,39189.62109375,-10.5127258300781,13.3512754440308,6.23172283172607,2.01485419273376,562.291687011719,10.8529949188232,5.13736057281494,1.63909983634949,-3.17296767234802,7.87846088409424,4.43924808502197,4290.03466796875
"307",419018,322513,440536.8125,917159,1342633.75,248683,336027,3.73354411125183,52304.72265625,4.95282220840454,1.89200806617737,2.78933382034302,-0.287976443767548,1.22833716869354,4.09222364425659,-2.20224690437317,6.94248390197754,-3.02488231658936,5.06671094894409,11.2339086532593,0.00427941372618079,19307.07421875,111942.5859375,-1009.69659423828,4461.791015625,12032.2626953125,33644.82421875,-7.48172283172607,13.5779685974121,2.4358696937561,1.90162801742554,1852.89929199219,11.273021697998,5.05230760574341,2.51377582550049,-3.35170149803162,8.9482889175415,4.07535552978516,-12681.18359375
